text,date
Today $181.5 billion worth of #SP500 stocks were traded; +72% higher than previous trading day $SPY #stocks #stockmarket,17/03/2017 21:05
#Fed's #ratehike likely won't end the #bullmarket for #stocks #markets #dowjones #SP500 @chicagotribune https://t.co/aqDMMaNlv6,17/03/2017 20:53
"S&amp;P 500 Futures Sputter in Tepid Trade as Financials Slump
https://t.co/0HX5PXg0pl
#sp500 $SPX $SPY https://t.co/auO7BRXbRb",17/03/2017 20:52
RT @SPDJIndices: Market Close: #Markets | SP500 2378.25 -3.13,17/03/2017 20:33
Market Close: #Markets | SP500 2378.25 -3.13,17/03/2017 20:31
"#CBOE #SP500 Volatility Index (#VIX) price at close on March 17, 2017 is 11.31. https://t.co/3V6pJa7Iwu",17/03/2017 20:25
"S&amp;P 500 (#SP500) price at close on March 17, 2017 is 2378.25. https://t.co/lE4JvSEeyw",17/03/2017 20:25
"Top #moneyflow for #sp500 today
$JPM $PG $BAC $GS $CVX $IBM $BA $MRK $MCD $PFE ...
https://t.co/S59zN0R1wP",17/03/2017 20:05
RT @TV_TradingIdeas: SP500 weekly $SPX https://t.co/3T90d7tFYf,17/03/2017 19:59
Rolling the dice a bit. Just opened an Apr. Call for 14$ on $AMD choose to not wait over the weekend. Based on many factors. 1) being SP500,17/03/2017 19:58
SP500 weekly $SPX https://t.co/3T90d7tFYf,17/03/2017 19:54
US banks gonna be high risk investment 'till weeks. End of Trump rally+FED rates hike effects r over. #happyselling #market #traders #sp500,17/03/2017 19:49
RT @SecurePG: DYK that #StPatricksDay is historically a strong day for equities? Check out this @LPLResearch article - https://t.co/7WPgKCA…,17/03/2017 19:46
"Average age for U.S. media board directors is 61, which is 2 years younger than the #SP500 average https://t.co/gc5JanpI9G",17/03/2017 19:24
The SP500 is declining in the final hour ? Please call the market security !,17/03/2017 19:22
Highest scoring stories for #SP500 under one watchlist $AAPL $WFC $XOM https://t.co/Rwpf6Sogpu&gt; https://t.co/f26vHTVInk,17/03/2017 19:22
RT @SPDJIndices: Market Mid-day: #Markets | SP500 2380.86 -0.52,17/03/2017 19:14
RT @SPDJIndices: Market Open: #Markets | SP500 2383.71 +1.67,17/03/2017 19:14
A New Era For North American Energy #OPEC #Armageddon #SP500 #DonaldTrump #DemandResponse https://t.co/AfnXnb1zv4,17/03/2017 19:01
#LEGO #LEGOCity 7734 Cargo Plane #AFOL #LEGObricks #VintageLEGO #CollectibleLEGO #CollectibleToys #SP500 #stocks https://t.co/l7eMUcpG3L,17/03/2017 19:01
Trading indices? Check stories for the major constituents of #SP500 $CVX $PG $JPM https://t.co/Rwpf6Sogpu https://t.co/fxXEGJJfKv,17/03/2017 18:52
DYK that #StPatricksDay is historically a strong day for equities? Check out this @LPLResearch article - https://t.co/7WPgKCAh27 #SP500,17/03/2017 18:34
SP500  ready short 2383  2386,17/03/2017 18:15
Long or Short the S&amp;P 500 using Bitcoin. Max leverage 20. #SP500 |https://t.co/sFTAk2jtgC https://t.co/Z6oh8Pn5CW,17/03/2017 18:11
@jessefelder @SoberLook Nice graph. It appears exposure is pegged to SP500 performance as correlation is high. Dumb strategy IMO.,17/03/2017 17:52
RT @NSFX_Trading: Daily Updates with #NSFX https://t.co/LAuWIbSOQe #SP500 #fed #draghi #yellen #USoil #OPEC #WTI #euro #gold #USD #ECB #ETF…,17/03/2017 17:51
RT @NSFX_Trading: Daily Updates with #NSFX https://t.co/LAuWIbSOQe #SP500 #fed #draghi #yellen #USoil #OPEC #WTI #euro #gold #USD #ECB #ETF…,17/03/2017 17:51
Daily Updates with #NSFX https://t.co/LAuWIbSOQe #SP500 #fed #draghi #yellen #USoil #OPEC #WTI #euro #gold #USD… https://t.co/bZ5zNkdHke,17/03/2017 17:45
"#WallStreet spent; tad green on UMC confidence. Health, Banks weigh. Utilities<U+2191>. NASDAQ +0.14% DJIA SP500 +0.08%. Yields<U+2193>. $AMGN -6.4%.",17/03/2017 17:31
Potential Retracement for $SPY : Short. medium &amp; long term Analysis by FinGraphs for All #SP500 #Traders  &gt;&gt;… https://t.co/pHK4TVTSWe via …,17/03/2017 17:02
Potential Retracement for $SPY : Short. medium &amp; long term Analysis by @FinGraphs for All #SP500 #Traders  &gt;&gt;… https://t.co/131PJXN53p,17/03/2017 16:55
Potential Retracement for $SPY : Short. medium &amp; long term Analysis by @FinGraphs for All #SP500 #Traders  &gt;&gt;… https://t.co/54gsWdgVN2,17/03/2017 16:55
Potential Retracement for $SPY : Short. medium &amp; long term Analysis by @FinGraphs for All #SP500 #Traders  &gt;&gt;… https://t.co/zesqnOaqLk,17/03/2017 16:55
Potential Retracement for $SPY : Short. medium &amp; long term Analysis by @FinGraphs for All #SP500 #Traders  &gt;&gt;… https://t.co/7E2gZKo62h,17/03/2017 16:55
Potential Retracement for $SPY : Short. medium &amp; long term Analysis by @FinGraphs for All #SP500 #Traders  &gt;&gt;… https://t.co/KyBmGKIGwO,17/03/2017 16:55
RT @SPDJIndices: Market Mid-day: #Markets | SP500 2380.86 -0.52,17/03/2017 16:05
Presidential Policies Don’t Create Market Certainties https://t.co/wllHCXHuCb #LoringWard #LongTermInvesting #SP500 #Diversification,17/03/2017 16:01
Market Mid-day: #Markets | SP500 2380.86 -0.52,17/03/2017 16:01
The Guide to #Trading #Crudeoil by #BO360 https://t.co/Cu15GCAfGw #OPEC #SP500 #binaryoptions #fed #draghi #yellen… https://t.co/iRGbtHZwU9,17/03/2017 15:31
$ADBE:US  Adobe's first-quarter beats as Creative Cloud demand rises #ADOBE SYSTEMS INC  https://t.co/ACPQH7ESjp #SP500,17/03/2017 15:07
$TIF:US  Jeweller Tiffany posts 1.3 percent rise in quarterly sales #TIFFANY &amp; CO  https://t.co/fOo0MNZdw2 #SP500,17/03/2017 15:06
$BK:US  Banks To Benefit Further As Fed Hikes Rate To 0.75-1.0%  #BANK OF NEW YORK MELLON  https://t.co/vfiniBn3XQ #SP500,17/03/2017 15:05
FREE! You heard it! Get our free 5 star stock app! #deals#stocks#stockmarket$tsla$fb#robinhood#fidelity#sp500#swing… https://t.co/ZbRI8vLepB,17/03/2017 15:04
RT @MacroCharting: SP500 sales and total all-country exports are both indicators of worldwide growth trends.  Add in nationalism and make y…,17/03/2017 14:52
"tp://t.me/kingofthefx  join free signal group
#eurusd #dxy #investing #economy #<U+0627><U+0644><U+0641><U+0648><U+0631><U+0643><U+0633> #eurgbp #forex #xauusd… https://t.co/KD3VhCCCyj",17/03/2017 14:40
"US Briefing 17-Mar-17: EU Said To Rule Out Pre-Brexit Trade Talks; Mnuchin Dismisses Trade Wars 
(See more @ https://t.co/F832KyU30s)",17/03/2017 14:34
"Fri 3/17/17  10:30 AM ET
#Dow $20,940 +5
#SP500 $2,381 -0
#Oil $48.93
#Gold $1,231
#Silver $17.32
#BTC $1,135
#ETH $44.53
Please Retweet",17/03/2017 14:29
The Hartford Financial Services Group (NYSE:HIG) loses -2.13% on Thursday-Top10 Worst Performer in SP500 #NYSE #HIG https://t.co/rxNvzRmj8g,17/03/2017 14:22
"#Financial Sector #ETF XLF: 
Breaking Daily Rising Wedge Support (blue) with dovish #FED this week  
#Trading… https://t.co/eTc66CFwT7",17/03/2017 14:20
DTE Energy (NYSE:DTE) loses -2.29% on Thursday-Top10 Worst Performer in SP500 #NYSE #DTE https://t.co/c8lm38OuzQ,17/03/2017 14:20
US stocks trade flat as investors look for fresh catalysts By HareshMenghani https://t.co/6JEgB3OsMz #Equities #DowJones #SP500 via FXstre…,17/03/2017 14:19
Vertex Pharmaceuticals (NASDAQ:VRTX) loses -2.34% on Thursday-Top10 Worst Performer in SP500 #NASDAQ #VRTX https://t.co/uxVNh7azQR,17/03/2017 14:18
Whirlpool (NYSE:WHR) loses -2.69% on Thursday-Top10 Worst Performer in SP500 #NYSE #WHR https://t.co/OOSGnDRTYX,17/03/2017 14:16
RT @FXstreetNews: US stocks trade flat as investors look for fresh catalysts By @HareshMenghani https://t.co/nkRGMxpzJc #Equities #DowJones…,17/03/2017 14:15
RT @FXstreetNews: US stocks trade flat as investors look for fresh catalysts By @HareshMenghani https://t.co/nkRGMxpzJc #Equities #DowJones…,17/03/2017 14:15
US stocks trade flat as investors look for fresh catalysts By HareshMenghani https://t.co/Arn27DIC7Y #Equities #DowJones #SP500,17/03/2017 14:14
US stocks trade flat as investors look for fresh catalysts By @HareshMenghani https://t.co/nkRGMxpzJc #Equities #DowJones #SP500,17/03/2017 14:14
CONSOL Energy (NYSE:CNX) loses -2.94% on Thursday-Top10 Worst Performer in SP500 #NYSE #CNX https://t.co/z3VhbQEEI0,17/03/2017 14:14
Denbury Resources (NYSE:DNR) loses -3.28% on Thursday-Top10 Worst Performer in SP500 #NYSE #DNR https://t.co/3F8wVyCr1K,17/03/2017 14:12
Rowan Companies PLC (NYSE:RDC) loses -3.43% on Thursday-Top10 Worst Performer in SP500 #NYSE #RDC https://t.co/qBjhV2xPik,17/03/2017 14:10
Transocean (NYSE:RIG) loses -3.47% on Thursday-Top10 Worst Performer in SP500 #NYSE #RIG https://t.co/U64Lidc65B,17/03/2017 14:07
Newmont Mining (NYSE:NEM) loses -3.78% on Thursday-Top10 Worst Performer in SP500 #NYSE #NEM https://t.co/EFQVHJ7fxj,17/03/2017 14:05
Biogen Idec Inc (NASDAQ:BIIB) loses -4.67% on Thursday-Top10 Worst Performer in SP500 #NASDAQ #BIIB https://t.co/CHWyoiArO9,17/03/2017 14:03
Under Armour (NYSE:UA) gains 1.91% on Thursday-Top10 Best Performer in SP500 #NYSE #UA https://t.co/XF4sQNT7df,17/03/2017 14:01
Kohl's (NYSE:KSS) gains 1.94% on Thursday-Top10 Best Performer in SP500 #NYSE #KSS https://t.co/U1gS46c8It,17/03/2017 13:59
Whole Foods Market (NASDAQ:WFM) gains 2.01% on Thursday-Top10 Best Performer in SP500 #NASDAQ #WFM https://t.co/5PgsvEDMkv,17/03/2017 13:57
Franklin Resources (NYSE:BEN) gains 2.14% on Thursday-Top10 Best Performer in SP500 #NYSE #BEN https://t.co/RWIQdwbTyB,17/03/2017 13:55
Allegheny Technologies Incorporated (NYSE:ATI) gains 2.14% on Thursday-Top10 Best Performer in SP500 #NYSE #ATI https://t.co/JhCkSwLW2l,17/03/2017 13:53
NRG Energy (NYSE:NRG) gains 2.46% on Thursday-Top10 Best Performer in SP500 #NYSE #NRG https://t.co/l8G1PELjS2,17/03/2017 13:51
Windstream Holdings Inc (NASDAQ:WIN) gains 3.32% on Thursday-Top10 Best Performer in SP500 #NASDAQ #WIN https://t.co/gsPrjEnXWv,17/03/2017 13:49
Frontier Communications (NASDAQ:FTR) gains 4.15% on Thursday-Top10 Best Performer in SP500 #NASDAQ #FTR https://t.co/lLMEVYyZXq,17/03/2017 13:47
Jabil Circuit Inc (NYSE:JBL) gains 4.74% on Thursday-Top10 Best Performer in SP500 #NYSE #JBL https://t.co/kC4ejm3ENl,17/03/2017 13:45
Oracle Corporation (NYSE:ORCL) gains 6.23% on Thursday-Top10 Best Performer in SP500 #NYSE #ORCL https://t.co/2uWfMfIfXe,17/03/2017 13:43
#SP500 | 2017-03-17 #1 | Elliott Wave Analysis on H1 Chart https://t.co/T1Xf6B5mKS https://t.co/aHikz6GZOI,17/03/2017 13:42
"Trend Update: $VTI, #SP400, #SP600, #NASDAQ, #DJIA #DOW, #SP500, #RUSSELL2000,  continue to be Bullish, long term. https://t.co/qCn5v0xIz2",17/03/2017 13:40
RT @SPDJIndices: Market Open: #Markets | SP500 2383.71 +1.67,17/03/2017 13:38
"#WallStreet Futures h 14:38 SP500 2.384,5<U+25B2>0,07% 
Nasdaq 5.417,25<U+25B2>0,08% DowJones 20.975<U+25B2>0,17%
https://t.co/tfIRzytHol #USA",17/03/2017 13:38
#SP500 | 2017-03-17 #1 | Elliott Wave Analysis on H1 Chart https://t.co/yjxYNrOwfF,17/03/2017 13:34
$ES Emini Sp500 2381 to retest the high again.  Holding 2358  https://t.co/eA9VJ6OoFy #stocks #indexes &amp; #commodities on TradingView,17/03/2017 13:31
Market Open: #Markets | SP500 2383.71 +1.67,17/03/2017 13:31
RT @HightowerReport: The Equity Bulls Retain an Edge as Long as Positive US Data Helps - #stocks #sp500 #Futures - https://t.co/RdtR2txARe,17/03/2017 13:27
$ES Emini Sp500 2381 to retest the high again.  Holding 2358 from March 14 post #ES #futures #stocks #stock… https://t.co/DL906wdsoL,17/03/2017 13:25
"US #Retail #Stocks #ETF XRT
PUZZLED! Consumer Sentiment high-Retail Stocks at Weekly Support (red) 
#Trading… https://t.co/iVF8uOIhBZ",17/03/2017 13:21
SP500 area short 2381 86,17/03/2017 12:52
"IMPRESSIVE: SP100 #Volatility falling faster than #SP500 (daily ratio of VXO / #VIX -blue) Complacency? 
#markets… https://t.co/H4UznpjgYl",17/03/2017 12:50
"Hey, do you know everything while trading #SP500? $GOOG $JNJ $GE https://t.co/Rwpf6Sogpu https://t.co/XonnOw6cDI",17/03/2017 12:45
"Trend Update: $VTI, #SP400, #SP600, #NASDAQ, #DJIA #DOW, #SP500, #RUSSELL2000,  continue to be Bullish, mid term. https://t.co/qCn5v0xIz2",17/03/2017 12:40
"US Market Wrap 16-Mar-17: Hawkish Decent Creeps Into BoE Following Fed Hike 
(See more @ https://t.co/yjCrhTGdt7)",17/03/2017 12:34
"#Consumer #Discretionary #ETF XLY:  New High Ever Yesterday. Bulls need protect Support Trendline (red)  
#xly… https://t.co/PUi34zASSF",17/03/2017 12:34
"$SPX #SP500 SP500 future, the 30 DJIA components and 19 sectors DAILY REVIEW https://t.co/r7PuovDdCV #trading https://t.co/KZ5UTXDK9b",17/03/2017 12:15
"Stocks &amp; Bonds DOWN, Gold UP! https://t.co/Kw4cyH2DOA #stockmarket #wallstreet #nyse $sp500 #stocks #trading #investing #finance $tlt $intc",17/03/2017 12:03
"Daily Review #SP500 $SPX #DJIA #Trend #analysis
#future #equity #sector #dowjones
https://t.co/dxBdjnVB1v https://t.co/rCIfOxnIl8",17/03/2017 12:02
Weekly S&amp;P500 #Stocks Trend $STX $URI $WYNN $PHM $RCL $MU $GLW $SHW $VRTX $FLR $DOW $DD $NSC $KLAC $ADI $FDX  @ https://t.co/RPeaHBZz9y,17/03/2017 11:48
Weekly S&amp;P500 #Stocks Performance $STX $URI $WYNN $PHM $RCL $WDC $DHI $MU $CSX $AVGO $GLW $SHW $NVDA $VRTX more@ https://t.co/RPeaHBZz9y,17/03/2017 11:47
The Equity Bulls Retain an Edge as Long as Positive US Data Helps - #stocks #sp500 #Futures - https://t.co/RdtR2txARe,17/03/2017 11:45
#Invest in #indices with #NSFX! https://t.co/M9SiSYyx9w #forex #trading #dowjones #OPEC #oil #crudeoil #WTI #ICE… https://t.co/5Hd2EqgNz6,17/03/2017 11:45
#Invest in #indices with #BO360.com! https://t.co/We9TXMQChp #binaryoptions #finance #trading #draghi #yellen #fed… https://t.co/eaHsitkjvw,17/03/2017 11:30
"S&amp;P500: What can't go up, goes down By CharmerCharts https://t.co/2AqEY3bWxN #SP500 #SupportResistance #Positioning",17/03/2017 11:28
"S&amp;P500: What can't go up, goes down By @CharmerCharts https://t.co/pmBNlFWBWi #SP500 #SupportResistance #Positioning",17/03/2017 11:26
"Trend Update: $VTI, #SP400, #NASDAQ, #DJIA #DOW, #SP500, #RUSSELL2000,  continue to be Bullish, short term. https://t.co/qCn5v0xIz2",17/03/2017 11:10
"RT @JPDesloges: #Financial Sector #ETF (XLF) : 
Testing Resistance of a Daily Broadening Wedge (red) 
$SPY #Trading #Investing #xlf #SP500…",17/03/2017 11:06
#SP500 in der Trading Zone https://t.co/mtCH6Zuh6J,17/03/2017 10:54
RT @JPDesloges: #Consumer #Staples Sector #ETF - XLP: Testing Major Daily Resistance previous Breakdown (grey) #Trading #xlp #SP500 #Invest…,17/03/2017 10:29
"RT @JPDesloges: #Technology Sector #ETF #XLK 
New High Ever+ Testing Resistance of Daily Rising Wedge Pattern #Trading #Investing #risk #SP…",17/03/2017 10:24
RT @KeithMcCullough: SP500 immediate-term risk range (you can subscribe to it in my Daily Trading Range product) = 2358-2395 $SPX,17/03/2017 10:21
SP500 immediate-term risk range (you can subscribe to it in my Daily Trading Range product) = 2358-2395 $SPX,17/03/2017 10:17
Multi-Time Frame Analysis for #EnergySector Vs $SPY using 3D #Charting Software &amp; Risk Index by @FinGraphs  &gt;&gt;… https://t.co/RQfhvuqRfc,17/03/2017 10:15
US equity  #indices (#SP500 #DJ #NASDAQ) to experiance downward trend in the coming few days #Paranormal #Parapsychology,17/03/2017 10:11
RT @TimBukOne: World #StockMarkets 16/03/2017 - #JSE #DJI #SP500 #DAX #CAC #LSE https://t.co/ipJaKHQi55,17/03/2017 09:47
"RT @ElixiumCrypto: Are you Bullish or Bearish on the S&amp;P 500? Start #Trading with #Bitcoin. 20:1 Leverage. #Stocks $SPY $ES $ES_F

https://…",17/03/2017 09:45
"RT @ElixiumCrypto: Are you Bullish or Bearish on the S&amp;P 500? Start #Trading with #Bitcoin. 20:1 Leverage. #Stocks $SPY $ES $ES_F

https://…",17/03/2017 09:25
Are you Bullish or Bearish on the S&amp;P 500? Start #Trading with #Bitcoin. 20:1 Leverage. #Stocks $SPY $ES $ES_F… https://t.co/Ajmo0AqILv,17/03/2017 09:23
"RT @LandofTrading: Market Update https://t.co/YWziNY93rw 

#EURUSD, #DXY, #bonds, #China, #G20, #Mnuchin, #budget, #defense, #valuations, #…",17/03/2017 08:56
"Market Update https://t.co/YWziNY93rw 

#EURUSD, #DXY, #bonds, #China, #G20, #Mnuchin, #budget, #defense,… https://t.co/X2u9TYzOvH",17/03/2017 08:51
FTSE 100 struggles for direction as the first… https://t.co/wA3faItGPG #topics_organisations_sp500 #topics_organisations_nasdaq #EONOMICS,17/03/2017 08:46
FTSE 100 struggles for direction as the first… https://t.co/GCTnnGwiJ9 #topics_organisations_sp500 #topics_organisations_nasdaq #EONOMICS,17/03/2017 08:46
"#AEX #DAX #DOW #SP500 @IndexTipNL
No advice, just an opinion.
Disclaimer - https://t.co/BiAdlSitVE https://t.co/cTzvPgOqxW",17/03/2017 08:20
World #StockMarkets 16/03/2017 - #JSE #DJI #SP500 #DAX #CAC #LSE https://t.co/ipJaKHQi55,17/03/2017 08:20
"RT @UPiDOWN: $USA #Yellen Says March Hike Likely If Growth Continues

https://t.co/u0M99EKpfV …

#TRADING #INVESTORS

$SPX #SP500 https://t…",17/03/2017 08:07
Emini S&amp;P best support for today is at 2369/67 but longs look risky at this stage. https://t.co/7AARENxaiQ $ES_F $SPX,17/03/2017 07:28
Emini S&amp;P 4 month trend line resistance at 2385/90 is key to short term direction https://t.co/7AARENxaiQ $ES_F $SPX,17/03/2017 07:28
Emini S&amp;P June topped at 2388.75. I'm increasingly concerned we are setting up for a small correction. https://t.co/7AARENxaiQ $ES_F $SPX,17/03/2017 07:27
Highest scoring stories for #SP500 under one watchlist $AAPL $WFC $XOM https://t.co/Rwpf6Sogpu&gt; https://t.co/TFM2jdt9GS,17/03/2017 07:22
#SP500 shed 0.16% yesterday... rising trend line is still intact https://t.co/ciMHMxnvC5,17/03/2017 07:09
"DailyDAX – Fr, 17.03.2017 https://t.co/BbEnxB51aJ #dailydax #dax #sp500 #nasdaq #nikkei #indizes #boerse #trading #scalping #friday /SS",17/03/2017 06:57
$SP500  2380 : huuuuuge support zone 2360/2350*** with resist 2390/2400*** lets see which 1 breaks for acceration… https://t.co/04hELvhBZ9,17/03/2017 06:51
Trading indices? Check stories for the major constituents of #SP500 $CVX $PG $JPM https://t.co/Rwpf6Sogpu https://t.co/O5DKY5S2T8,17/03/2017 06:48
$AMD $RJF $ARE tomorrow is the last day to trade these stocks before big additions to the #SP500 BMO Mon.  https://t.co/kjm24gPFYB,17/03/2017 05:41
"#SP500,#StockMarket,#Stocks,#Indices Big picture: primary trend remains up until next major top signal.  Next signal likely a bottom.",17/03/2017 05:38
"RT @americaformom1: RT4Mom<U+2665><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>#BOYCOTT<U+261E>#WRBERKLEY #NASDAQ #SP500 #WallStreet #Business #Stockmarket #Stocks #NYSE
https://t.co/3IuLrhsAwM
ht…",17/03/2017 05:29
RT @americaformom: RT4MOM<U+2764>us  #BOYCOTT<U+261E>#WRBERKLEY #Acadia #Insurance #Financials #Stocks #SP500 #NYSE #Business https://t.co/EQYgpZtSpY htt…,17/03/2017 05:27
Focus back on #Trump; #US consolidates post #Fed.Utilities<U+2193>.Tech<U+2191>. Realty stats mixed.NASDAQ DJIA SP500 +0.01% -0.07% -0.16%. $GOOS+25.8%.,17/03/2017 05:22
"Stocks &amp; Bonds DOWN, Gold UP! https://t.co/Kw4cyHkeG8 #stockmarket #wallstreet #nyse $sp500 #stocks #trading #investing #finance $tlt $intc",17/03/2017 04:07
"ATOS Japan well known as ATOS ORIGIN,Theif, #ITservice's been killed my brain activities by Psychotronics Weapon for 24h #nikkei #VIX #SP500",17/03/2017 03:47
Something Is About To Happen. DOW and S&amp;P500 Market Update for Feb 8th https://t.co/rVTYtNfzAR https://t.co/CRXYWvbV3g,17/03/2017 03:45
Beware the Ides of March? #Dow Dips as Stocks Finally Feels the #Fed https://t.co/jJ5gaG2z7K @ben_levisohn #SP500,17/03/2017 03:42
"Stocks &amp; Bonds DOWN, Gold UP! https://t.co/zvCAAfFnyS #stocks #business #trading #investing #finance #stockmarket #wallstreet #sp500 $spy",17/03/2017 03:02
Complete Analysis on #EnergySector Vs #S&amp;P500 $SPY using 3D #Charting Software &amp; Risk Index by @FinGraphs  &gt;&gt;… https://t.co/JBB1XrzLjx,17/03/2017 02:15
"Friday, March 17, 2017, TODAY's stock trends: https://t.co/zvCAAfFnyS #nasdaq #wallstreet #nyse #sp500 #bloomberg #foxbusiness #cnbc #wsj",17/03/2017 02:05
"FREE Chart of the Day #Ichimoku, Candlestick and #Fibonacci analysis for March 16th 2017 - https://t.co/6rITpTmFgW
#Candlesticks #SP500",17/03/2017 01:50
"FREE Chart of the Day #Ichimoku, Candlestick and #Fibonacci analysis for March 16th 2017 - https://t.co/psZXUju77Y… https://t.co/4RaNkrQZu1",17/03/2017 01:50
"FREE Chart of the Day #Ichimoku, Candlestick and #Fibonacci analysis for March 16th 2017 - https://t.co/66OHvX7PtV… https://t.co/196uTWIye3",17/03/2017 01:50
